80.07968655796154 134.85847620423786
85.32963034022535 125.59605921039784
74.60985330037393 146.37523504660663
73.42770005760966 149.75051846677292
82.11053762256438 134.69059149520433
75.20745358672437 145.98871227332148
77.3608232350779 139.92317009050407
73.65434185534649 146.42061970884743
84.41829041641512 130.32084953300625
75.26824969100716 144.2117607425051
77.7154160128123 138.73935212752986
71.2835485123259 153.29701349251673
82.76753405174621 130.99914444230836
72.47876852554225 151.95576693656432
75.28853320314067 140.6351264741671
Elapsed time (seconds): 41435.21585941315
