2769.654069366131 5551.095798591037
2778.231175996509 5528.395963762045
2776.510952487513 5542.4443062621995
2776.892250214396 5529.774012347401
2776.716188793291 5542.05598743914
Elapsed time (seconds): 1911.4504313468933
