2769.654069366131 5551.095798591037
2780.766531982225 5527.473797751033
2778.231175996509 5528.395963762045
2776.892250214396 5529.774012347401
2776.477144526599 5537.083753385288
Elapsed time (seconds): 2155.643410682678
